24-01-2021 02:00:53.430 [main] INFO  SpringBootTestContextBootstrapper Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests], using SpringBootContextLoader
24-01-2021 02:03:48.663 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:4, serverValue:185281}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:03:48.663 [cluster-rtt-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:2, serverValue:225144}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:48.663 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:5, serverValue:225087}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:48.664 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=372571400, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-00.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:44 CST 2021, lastUpdateTimeNanos=2242559664100}
24-01-2021 02:03:48.664 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=372597800, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-02.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:44 CST 2021, lastUpdateTimeNanos=2242559666400}
24-01-2021 02:03:48.665 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.zccxh.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=376943100, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-01.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000007, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:44 CST 2021, lastUpdateTimeNanos=2242559668400}
24-01-2021 02:03:48.666 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max election id to 7fffffff0000000000000007 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:48.666 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max set version to 1 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:48.666 [cluster-ClusterId{value='600d29e307430611fd6b57d6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Discovered replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:52.627 [main] INFO  connection Opened connection [connectionId{localValue:7, serverValue:225142}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:03:52.828 [main] INFO  ScheduledTask End success insert data comics job...
24-01-2021 02:03:53.134 [main] INFO  ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
24-01-2021 02:03:53.359 [main] INFO  ThreadPoolTaskScheduler Initializing ExecutorService 'taskScheduler'
24-01-2021 02:03:53.390 [main] INFO  AlboComicsSchedulerApplicationTests Started AlboComicsSchedulerApplicationTests in 6.657 seconds (JVM running for 7.47)
24-01-2021 02:03:53.697 [SpringContextShutdownHook] INFO  ThreadPoolTaskScheduler Shutting down ExecutorService 'taskScheduler'
24-01-2021 02:03:53.698 [SpringContextShutdownHook] INFO  ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
24-01-2021 02:03:53.773 [SpringContextShutdownHook] INFO  connection Closed connection [connectionId{localValue:7, serverValue:225142}] to cluster0-shard-00-01.zccxh.mongodb.net:27017 because the pool has been closed.
24-01-2021 02:03:59.097 [main] INFO  AlboComicsSchedulerApplication Starting AlboComicsSchedulerApplication using Java 11.0.9.1 on MSI with PID 17972 (C:\Users\Ing_O\eclipse-workspace\comics\alboComicsScheduler\target\classes started by Ing_O in C:\Users\Ing_O\eclipse-workspace\comics\alboComicsScheduler)
24-01-2021 02:03:59.098 [main] INFO  AlboComicsSchedulerApplication No active profile set, falling back to default profiles: default
24-01-2021 02:03:59.505 [main] INFO  RepositoryConfigurationDelegate Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
24-01-2021 02:03:59.542 [main] INFO  RepositoryConfigurationDelegate Finished Spring Data repository scanning in 34 ms. Found 1 MongoDB repository interfaces.
24-01-2021 02:04:00.002 [main] INFO  TomcatWebServer Tomcat initialized with port(s): 9191 (http)
24-01-2021 02:04:00.010 [main] INFO  Http11NioProtocol Initializing ProtocolHandler ["http-nio-9191"]
24-01-2021 02:04:00.011 [main] INFO  StandardService Starting service [Tomcat]
24-01-2021 02:04:00.011 [main] INFO  StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.41]
24-01-2021 02:04:00.062 [main] INFO  [/marvel] Initializing Spring embedded WebApplicationContext
24-01-2021 02:04:00.062 [main] INFO  ServletWebServerApplicationContext Root WebApplicationContext: initialization completed in 921 ms
24-01-2021 02:04:00.180 [main] INFO  cluster Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster0.zccxh.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-s3nd0f-shard-0'}
24-01-2021 02:04:00.204 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-02.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:00.221 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-01.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:00.222 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-00.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:00.389 [main] INFO  ScheduledTask Starting insert data comics job...
24-01-2021 02:04:00.689 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:2, serverValue:185832}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:04:00.689 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:5, serverValue:185275}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:04:00.689 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:6, serverValue:225141}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:00.689 [cluster-rtt-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:4, serverValue:225141}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:00.689 [cluster-rtt-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:1, serverValue:185833}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:04:00.689 [cluster-rtt-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:3, serverValue:185605}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:04:00.690 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.zccxh.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=260957200, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-01.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000007, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:57 CST 2021, lastUpdateTimeNanos=2254585527400}
24-01-2021 02:04:00.690 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=260893500, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-00.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:57 CST 2021, lastUpdateTimeNanos=2254585527400}
24-01-2021 02:04:00.690 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=260811200, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-02.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:03:57 CST 2021, lastUpdateTimeNanos=2254585527300}
24-01-2021 02:04:00.691 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max election id to 7fffffff0000000000000007 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:00.691 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max set version to 1 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:00.692 [cluster-ClusterId{value='600d29f001dec260157d4ef6', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Discovered replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:04.275 [main] INFO  connection Opened connection [connectionId{localValue:7, serverValue:225118}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:04.458 [main] INFO  ScheduledTask End success insert data comics job...
24-01-2021 02:04:04.577 [main] INFO  ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
24-01-2021 02:04:04.699 [main] INFO  ThreadPoolTaskScheduler Initializing ExecutorService 'taskScheduler'
24-01-2021 02:04:04.719 [main] INFO  Http11NioProtocol Starting ProtocolHandler ["http-nio-9191"]
24-01-2021 02:04:04.732 [main] INFO  TomcatWebServer Tomcat started on port(s): 9191 (http) with context path '/marvel'
24-01-2021 02:04:04.743 [main] INFO  AlboComicsSchedulerApplication Started AlboComicsSchedulerApplication in 5.926 seconds (JVM running for 6.3)
24-01-2021 02:04:50.207 [main] INFO  SpringBootTestContextBootstrapper Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests], using SpringBootContextLoader
24-01-2021 02:04:50.211 [main] INFO  AbstractContextLoader Could not detect default resource locations for test class [com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
24-01-2021 02:04:50.211 [main] INFO  AnnotationConfigContextLoaderUtils Could not detect default configuration classes for test class [com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests]: AlboComicsSchedulerApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
24-01-2021 02:04:50.288 [main] INFO  SpringBootTestContextBootstrapper Found @SpringBootConfiguration com.albo.comics.scheduler.AlboComicsSchedulerApplication for test class com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests
24-01-2021 02:04:50.354 [main] INFO  SpringBootTestContextBootstrapper Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
24-01-2021 02:04:50.366 [main] INFO  SpringBootTestContextBootstrapper Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3c0fae6c, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4c168660, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@52b56a3e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@fd0e5b6, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4eed46ee, org.springframework.test.context.support.DirtiesContextTestExecutionListener@36b0fcd5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4fad94a7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@475835b1, org.springframework.test.context.event.EventPublishingTestExecutionListener@6326d182, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5241cf67, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@716a7124, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@77192705, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@226642a5, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7e809b79, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5cc126dc]
24-01-2021 02:04:50.582 [main] INFO  AlboComicsSchedulerApplicationTests Starting AlboComicsSchedulerApplicationTests using Java 11.0.9.1 on MSI with PID 11624 (started by Ing_O in C:\Users\Ing_O\eclipse-workspace\comics\alboComicsScheduler)
24-01-2021 02:04:50.584 [main] INFO  AlboComicsSchedulerApplicationTests No active profile set, falling back to default profiles: default
24-01-2021 02:04:51.031 [main] INFO  RepositoryConfigurationDelegate Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
24-01-2021 02:04:51.079 [main] INFO  RepositoryConfigurationDelegate Finished Spring Data repository scanning in 44 ms. Found 1 MongoDB repository interfaces.
24-01-2021 02:04:51.642 [main] INFO  cluster Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster0.zccxh.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-s3nd0f-shard-0'}
24-01-2021 02:04:51.699 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-02.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:51.724 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-01.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:51.725 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-00.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:04:51.881 [main] INFO  ScheduledTask Starting insert data comics job...
24-01-2021 02:04:52.271 [cluster-rtt-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:6, serverValue:224669}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:52.271 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:3, serverValue:185773}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:04:52.271 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:4, serverValue:185094}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:04:52.271 [cluster-rtt-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:5, serverValue:185773}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:04:52.271 [cluster-rtt-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:2, serverValue:185094}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:04:52.271 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:1, serverValue:224669}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:52.272 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=263486200, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-02.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:04:49 CST 2021, lastUpdateTimeNanos=2306167924000}
24-01-2021 02:04:52.273 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.zccxh.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=263613300, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-01.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000007, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:04:49 CST 2021, lastUpdateTimeNanos=2306167959400}
24-01-2021 02:04:52.272 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=263550100, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-00.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:04:49 CST 2021, lastUpdateTimeNanos=2306167999700}
24-01-2021 02:04:52.274 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max election id to 7fffffff0000000000000007 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:52.274 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max set version to 1 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:52.274 [cluster-ClusterId{value='600d2a2320342a1a15aed26a', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Discovered replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:55.765 [main] INFO  connection Opened connection [connectionId{localValue:7, serverValue:224555}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:04:55.951 [main] INFO  ScheduledTask End success insert data comics job...
24-01-2021 02:04:56.320 [main] INFO  ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
24-01-2021 02:04:56.544 [main] INFO  ThreadPoolTaskScheduler Initializing ExecutorService 'taskScheduler'
24-01-2021 02:04:56.587 [main] INFO  AlboComicsSchedulerApplicationTests Started AlboComicsSchedulerApplicationTests in 6.183 seconds (JVM running for 6.98)
24-01-2021 02:04:56.899 [SpringContextShutdownHook] INFO  ThreadPoolTaskScheduler Shutting down ExecutorService 'taskScheduler'
24-01-2021 02:04:56.900 [SpringContextShutdownHook] INFO  ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
24-01-2021 02:04:56.976 [SpringContextShutdownHook] INFO  connection Closed connection [connectionId{localValue:7, serverValue:224555}] to cluster0-shard-00-01.zccxh.mongodb.net:27017 because the pool has been closed.
